"id","action","symbol","type","buy_point","stop_loss","take_profit","risk","quantity","date","time","gap","bp_filled_price","bp_filled_at","cost","leverage_cost","high","low","highest","lowest","pl","pl_filled_price","pl_amount","price_change","stop_at","created_at"
27,"SELL","PPBT","OKAR/S",22.19,22.95,21.43,50.0,66,"2019-01-16","09:57:00",11.90476,NULL,NULL,1464.54,366.135,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0.025, ""5-bars"": 0.026, ""7-bars"": 0.068}","2019-01-16T10:01:00.000Z","2022-09-23 20:23:14.058977"
28,"BUY","TLRY","OKAR/B",84.76,84.06,85.46,50.0,71,"2019-01-16","09:58:00",117.81609,NULL,NULL,6017.96,1504.49,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0.006, ""5-bars"": 0.003, ""7-bars"": 0.015}","2019-01-16T10:02:00.000Z","2022-09-23 20:23:14.061976"
29,"BUY","TEAM","HUMMER",98.87,97.84,99.9,50.0,49,"2019-01-18","09:32:00",37.14689,NULL,"2019-01-18T09:33:00.000Z",4844.63,1211.158,NULL,97.5,99.24,NULL,"L",98.87,0.0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-18T09:35:00.000Z","2022-09-23 20:31:29.2337"
30,"SELL","PDD","SHOOTING-STAR",24.92,25.05,24.79,50.0,385,"2019-01-22","09:59:00",100.98039,NULL,"2019-01-22T10:00:00.000Z",9594.2,2398.55,25.32,NULL,NULL,24.9,"L",24.92,0.0,"{""3-bars"": -0.002, ""5-bars"": -0.004, ""7-bars"": -0.005}","2019-01-22T10:02:00.000Z","2022-09-23 20:35:40.030457"
31,"SELL","COF","OKAR/S",74.03,74.47,73.59,50.0,114,"2019-01-23","09:44:00",21.71641,NULL,"2019-01-23T09:45:00.000Z",8439.42,2109.855,74.5,NULL,NULL,73.36,"L",74.03,0.0,"{""3-bars"": 0.001, ""5-bars"": 0.002, ""7-bars"": 0.013}","2019-01-23T10:09:00.000Z","2022-09-23 20:39:48.80665"
32,"BUY","JBLU","HUMMER",17.91,17.59,18.23,50.0,156,"2019-01-24","09:30:00",32.78689,NULL,"2019-01-24T09:31:00.000Z",2793.96,698.49,NULL,17.56,18.19,NULL,"L",17.91,0.0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-24T09:33:00.000Z","2022-09-23 20:43:57.954436"
33,"SELL","FCX","SHOOTING-STAR",11.28,11.5,11.06,50.0,227,"2019-01-24","09:34:00",48.81511,NULL,"2019-01-24T09:36:00.000Z",2560.56,640.14,11.39,NULL,NULL,10.83,"P",11.28,0.0,"{""3-bars"": -0.011, ""5-bars"": 0, ""7-bars"": 0}","2019-01-24T10:29:00.000Z","2022-09-23 20:43:57.964406"
34,"BUY","NXPI","HUMMER",78.34,77.96,78.72,50.0,132,"2019-01-24","09:41:00",12.64488,NULL,"2019-01-24T09:43:00.000Z",10340.88,2585.22,NULL,78.11,79.7,NULL,"P",78.34,0.0,"{""3-bars"": -0.003, ""5-bars"": -0.004, ""7-bars"": -0.002}","2019-01-24T09:45:00.000Z","2022-09-23 20:43:57.980124"
35,"SELL","FCX","OKAR/S",11.28,11.37,11.19,50.0,556,"2019-01-24","09:47:00",48.81511,NULL,"2019-01-24T09:48:00.000Z",6271.68,1567.92,11.37,NULL,NULL,10.83,"L",11.28,0.0,"{""3-bars"": 0.001, ""5-bars"": 0.0, ""7-bars"": -0.008}","2019-01-24T10:04:00.000Z","2022-09-23 20:43:57.990231"
36,"BUY","AAL","HUMMER",32.91,32.7,33.12,50.0,238,"2019-01-24","09:50:00",38.69724,NULL,"2019-01-24T09:52:00.000Z",7832.58,1958.145,NULL,32.74,33.16,NULL,"P",32.91,0.0,"{""3-bars"": -0.004, ""5-bars"": -0.002, ""7-bars"": 0.0}","2019-01-24T10:22:00.000Z","2022-09-23 20:43:57.997487"
