id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,bp_filled_price,bp_filled_at,cost,leverage_cost,high,low,highest,lowest,pl,pl_filled_price,pl_amount,price_change,stop_at,created_at
50,SELL,BABA,SHOOTING-STAR,73.75,73.96,73.54,50,238,07/01/2016,12:09:00,54.70297,NULL,2016-01-07T12:10:00.000Z,17552.5,4388.125,73.91,NULL,NULL,71.54,P,73.75,0,"{""3-bars"": -0.004, ""5-bars"": -0.004, ""7-bars"": -0.005}",2016-01-07T12:24:00.000Z,20:07.2
51,SELL,ACAD,SHOOTING-STAR,28.44,28.49,28.39,50,1000,07/01/2016,12:18:00,70.78652,NULL,2016-01-07T12:19:00.000Z,28440,7110,28.46,NULL,NULL,27.6,P,28.44,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": 0.002}",2016-01-07T12:24:00.000Z,20:07.2
52,BUY,WBA,HUMMER,66.8,66.68,66.92,50,417,07/01/2016,12:22:00,93.15986,NULL,2016-01-07T12:23:00.000Z,27855.6,6963.9,NULL,66.65,66.86,NULL,L,66.8,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": 0.0}",2016-01-07T12:26:00.000Z,20:07.2
53,SELL,GM,SHOOTING-STAR,25.29,25.32,25.26,50,1667,07/01/2016,12:31:00,55.90476,NULL,2016-01-07T12:34:00.000Z,42158.43,10539.608,25.32,NULL,NULL,24.87,P,25.29,0,"{""3-bars"": -0.001, ""5-bars"": 0.0, ""7-bars"": -0.001}",2016-01-07T12:36:00.000Z,20:07.2
54,SELL,PAYX,SHOOTING-STAR,39.87,39.92,39.82,50,1000,07/01/2016,12:33:00,39.2199,NULL,2016-01-07T12:35:00.000Z,39870,9967.5,39.89,NULL,NULL,39.29,P,39.87,0,"{""3-bars"": -0.002, ""5-bars"": -0.002, ""7-bars"": -0.002}",2016-01-07T12:37:00.000Z,20:07.2
55,SELL,JD,SHOOTING-STAR,27.72,27.77,27.67,50,1000,07/01/2016,12:42:00,57.02158,NULL,NULL,27720,6930,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": -0.001, ""5-bars"": -0.0, ""7-bars"": 0.002}",2016-01-07T12:46:00.000Z,20:07.2
56,SELL,SWKS,SHOOTING-STAR,62.35,62.58,62.12,50,217,07/01/2016,12:43:00,149.40291,NULL,2016-01-07T12:44:00.000Z,13529.95,3382.488,62.39,NULL,NULL,60.11,P,62.35,0,"{""3-bars"": -0.002, ""5-bars"": -0.005, ""7-bars"": 0.001}",2016-01-07T12:48:00.000Z,20:07.2
57,SELL,BABA,SHOOTING-STAR,73.48,73.53,73.43,50,1000,07/01/2016,12:44:00,54.70297,NULL,2016-01-07T12:45:00.000Z,73480,18370,73.62,NULL,NULL,71.54,L,73.48,0,"{""3-bars"": -0.0, ""5-bars"": -0.001, ""7-bars"": -0.001}",2016-01-07T12:45:00.000Z,20:07.2
58,SELL,BABA,SHOOTING-STAR,73.69,73.77,73.61,50,625,07/01/2016,12:53:00,54.70297,NULL,2016-01-07T12:54:00.000Z,46056.25,11514.063,73.72,NULL,NULL,71.54,P,73.69,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.0}",2016-01-07T12:54:00.000Z,20:07.2
59,SELL,BP,OKAR/S,19.76,19.79,19.73,50,1667,07/01/2016,12:54:00,61.91358,NULL,2016-01-07T12:55:00.000Z,32939.92,8234.98,19.78,NULL,NULL,19.55,P,19.76,0,"{""3-bars"": -0.001, ""5-bars"": -0.001, ""7-bars"": -0.002}",2016-01-07T13:02:00.000Z,20:07.2
60,SELL,ACAD,SHOOTING-STAR,28,28.07,27.93,50,714,07/01/2016,13:11:00,70.78652,NULL,NULL,19992,4998,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": 0.002, ""7-bars"": 0.004}",2016-01-07T13:15:00.000Z,20:07.2
61,SELL,ACAD,SHOOTING-STAR,28,28.02,27.98,50,2500,07/01/2016,13:15:00,70.78652,NULL,2016-01-07T13:16:00.000Z,70000,17500,28.02,NULL,NULL,27.6,P,28,0,"{""3-bars"": 0.0, ""5-bars"": 0.0, ""7-bars"": 0.0}",2016-01-07T13:16:00.000Z,20:07.2
62,SELL,JD,SHOOTING-STAR,27.61,27.66,27.56,50,1000,07/01/2016,13:19:00,57.02158,NULL,2016-01-07T13:20:00.000Z,27610,6902.5,27.63,NULL,NULL,26.97,P,27.61,0,"{""3-bars"": 0.0, ""5-bars"": 0.001, ""7-bars"": 0.004}",2016-01-07T13:21:00.000Z,20:07.2
63,SELL,TCOM,SHOOTING-STAR,45.82,45.91,45.73,50,556,07/01/2016,13:21:00,50,NULL,NULL,25475.92,6368.98,NULL,NULL,NULL,NULL,C,NULL,NULL,"{""3-bars"": 0.0, ""5-bars"": 0.002, ""7-bars"": 0.0}",2016-01-07T13:25:00.000Z,20:07.2
